run_token,family,arm,dataset,horizon,seed,window,ablation,use_adj,sim_mat,target_space,quantiles,n_quantiles,attn_exp,renewal,renewal_lag,gi_fix,level_cap,model_column,n_test,rmse_npz,rmse_csv,has_val,has_quantiles,git_commit,mode,best_epoch,n_params,timestamp,npz_path,ckpt_path,manifest_path,consistency
MSAGAT-Net.state360.w-20.h-3.none.seed-45.with_adj,MSAGAT-Net,current,state360,3,45,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,162.55838,162.558385,True,False,,,,,20260811_092152,report/predictions/state360/MSAGAT-Net.state360.w-20.h-3.none.seed-45.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-3.none.seed-45.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,5,1000,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,207.153332,207.153332,True,True,,,,,20260819_091005,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-1000.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-1000.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,5,1000,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,193.48009,193.48009,True,True,,,,,20260814_033310,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-1000.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-1000.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-1000.with_adj,MSAGAT-Net,current,state360,5,1000,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,196.574036,196.574036,True,False,,,,,20260811_092310,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-1000.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-1000.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,5,123,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,177.517083,177.517083,True,True,,,,,20260819_090921,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-123.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,5,123,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,183.40231,183.40231,True,True,,,,,20260814_033321,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-123.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-123.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-123.with_adj,MSAGAT-Net,current,state360,5,123,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,197.074951,197.074948,True,False,,,,,20260811_092259,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-123.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-123.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,5,30,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,179.963568,179.963568,True,True,,,,,20260819_090724,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-30.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,5,30,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,171.247745,171.247745,True,True,,,,,20260814_033331,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-30.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-30.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-30.with_adj,MSAGAT-Net,current,state360,5,30,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,189.238083,189.23809,True,False,,,,,20260811_092237,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-30.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-30.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,5,42,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,192.394735,192.394735,True,True,,,,,20260819_090646,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-42.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,5,42,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,181.379552,181.379552,True,True,,,,,20260814_033340,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-42.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-42.with_adj,MSAGAT-Net,current,state360,5,42,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,196.693161,196.69316,True,False,,,,,20260811_092226,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-42.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-42.with_adj.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,state360,5,45,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,72,181.36591,181.36591,True,True,,,,,20260819_090807,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-45.with_adj.loggrowth.quant,MSAGAT-Net,current,state360,5,45,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,72,182.97252,182.97252,True,True,,,,,20260814_033350,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-45.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-45.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.state360.w-20.h-5.none.seed-45.with_adj,MSAGAT-Net,current,state360,5,45,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,72,187.968796,187.968789,True,False,,,,,20260811_092248,report/predictions/state360/MSAGAT-Net.state360.w-20.h-5.none.seed-45.with_adj.npz,save_all/MSAGAT-Net.state360.w-20.h-5.none.seed-45.with_adj.pt,,manifest_missing
cola_gnn.state360.w-20.h-10.none.seed-1000,cola_gnn,current,state360,10,1000,20,none,,,,,,,,,,,cola_gnn,72,247.134628,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-10.none.seed-1000.npz,,,ok
cola_gnn.state360.w-20.h-10.none.seed-123,cola_gnn,current,state360,10,123,20,none,,,,,,,,,,,cola_gnn,72,246.276367,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-10.none.seed-123.npz,,,ok
cola_gnn.state360.w-20.h-10.none.seed-30,cola_gnn,current,state360,10,30,20,none,,,,,,,,,,,cola_gnn,72,265.008392,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-10.none.seed-30.npz,,,ok
cola_gnn.state360.w-20.h-10.none.seed-42,cola_gnn,current,state360,10,42,20,none,,,,,,,,,,,cola_gnn,72,250.572189,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-10.none.seed-42.npz,,,ok
cola_gnn.state360.w-20.h-10.none.seed-42.oldckpt,cola_gnn,oldckpt,state360,10,42,20,none,,,,,,,,,,,cola_gnn,63,272.266937,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-10.none.seed-42.oldckpt.npz,,,ok
cola_gnn.state360.w-20.h-10.none.seed-45,cola_gnn,current,state360,10,45,20,none,,,,,,,,,,,cola_gnn,72,249.190338,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-10.none.seed-45.npz,,,ok
cola_gnn.state360.w-20.h-15.none.seed-1000,cola_gnn,current,state360,15,1000,20,none,,,,,,,,,,,cola_gnn,72,254.83255,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-15.none.seed-1000.npz,,,ok
cola_gnn.state360.w-20.h-15.none.seed-123,cola_gnn,current,state360,15,123,20,none,,,,,,,,,,,cola_gnn,72,246.781952,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-15.none.seed-123.npz,,,ok
cola_gnn.state360.w-20.h-15.none.seed-30,cola_gnn,current,state360,15,30,20,none,,,,,,,,,,,cola_gnn,72,253.944199,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-15.none.seed-30.npz,,,ok
cola_gnn.state360.w-20.h-15.none.seed-42,cola_gnn,current,state360,15,42,20,none,,,,,,,,,,,cola_gnn,72,244.439407,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-15.none.seed-42.npz,,,ok
cola_gnn.state360.w-20.h-15.none.seed-42.oldckpt,cola_gnn,oldckpt,state360,15,42,20,none,,,,,,,,,,,cola_gnn,58,278.219788,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-15.none.seed-42.oldckpt.npz,,,ok
cola_gnn.state360.w-20.h-15.none.seed-45,cola_gnn,current,state360,15,45,20,none,,,,,,,,,,,cola_gnn,72,241.480576,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-15.none.seed-45.npz,,,ok
cola_gnn.state360.w-20.h-3.none.seed-1000,cola_gnn,current,state360,3,1000,20,none,,,,,,,,,,,cola_gnn,72,174.621475,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-3.none.seed-1000.npz,,,ok
cola_gnn.state360.w-20.h-3.none.seed-123,cola_gnn,current,state360,3,123,20,none,,,,,,,,,,,cola_gnn,72,172.371323,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-3.none.seed-123.npz,,,ok
cola_gnn.state360.w-20.h-3.none.seed-30,cola_gnn,current,state360,3,30,20,none,,,,,,,,,,,cola_gnn,72,169.746964,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-3.none.seed-30.npz,,,ok
cola_gnn.state360.w-20.h-3.none.seed-42,cola_gnn,current,state360,3,42,20,none,,,,,,,,,,,cola_gnn,72,175.596115,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-3.none.seed-42.npz,,,ok
cola_gnn.state360.w-20.h-3.none.seed-42.oldckpt,cola_gnn,oldckpt,state360,3,42,20,none,,,,,,,,,,,cola_gnn,70,210.755203,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-3.none.seed-42.oldckpt.npz,,,ok
cola_gnn.state360.w-20.h-3.none.seed-45,cola_gnn,current,state360,3,45,20,none,,,,,,,,,,,cola_gnn,72,180.648758,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-3.none.seed-45.npz,,,ok
cola_gnn.state360.w-20.h-5.none.seed-1000,cola_gnn,current,state360,5,1000,20,none,,,,,,,,,,,cola_gnn,72,206.173508,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-5.none.seed-1000.npz,,,ok
cola_gnn.state360.w-20.h-5.none.seed-123,cola_gnn,current,state360,5,123,20,none,,,,,,,,,,,cola_gnn,72,204.143707,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-5.none.seed-123.npz,,,ok
cola_gnn.state360.w-20.h-5.none.seed-30,cola_gnn,current,state360,5,30,20,none,,,,,,,,,,,cola_gnn,72,206.627228,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-5.none.seed-30.npz,,,ok
cola_gnn.state360.w-20.h-5.none.seed-42,cola_gnn,current,state360,5,42,20,none,,,,,,,,,,,cola_gnn,72,224.198166,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-5.none.seed-42.npz,,,ok
cola_gnn.state360.w-20.h-5.none.seed-42.oldckpt,cola_gnn,oldckpt,state360,5,42,20,none,,,,,,,,,,,cola_gnn,68,211.802795,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-5.none.seed-42.oldckpt.npz,,,ok
cola_gnn.state360.w-20.h-5.none.seed-45,cola_gnn,current,state360,5,45,20,none,,,,,,,,,,,cola_gnn,72,200.166214,,False,False,,,,,,report/predictions/state360/cola_gnn.state360.w-20.h-5.none.seed-45.npz,,,ok
dcrnn.state360.w-20.h-10.none.seed-1000,dcrnn,current,state360,10,1000,20,none,,,,,,,,,,,dcrnn,72,330.077087,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-10.none.seed-1000.npz,,,ok
dcrnn.state360.w-20.h-10.none.seed-123,dcrnn,current,state360,10,123,20,none,,,,,,,,,,,dcrnn,72,313.763245,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-10.none.seed-123.npz,,,ok
dcrnn.state360.w-20.h-10.none.seed-30,dcrnn,current,state360,10,30,20,none,,,,,,,,,,,dcrnn,72,336.111481,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-10.none.seed-30.npz,,,ok
dcrnn.state360.w-20.h-10.none.seed-42,dcrnn,current,state360,10,42,20,none,,,,,,,,,,,dcrnn,72,324.418671,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-10.none.seed-42.npz,,,ok
dcrnn.state360.w-20.h-10.none.seed-42.oldckpt,dcrnn,oldckpt,state360,10,42,20,none,,,,,,,,,,,dcrnn,63,353.566284,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-10.none.seed-42.oldckpt.npz,,,ok
dcrnn.state360.w-20.h-10.none.seed-45,dcrnn,current,state360,10,45,20,none,,,,,,,,,,,dcrnn,72,317.120148,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-10.none.seed-45.npz,,,ok
dcrnn.state360.w-20.h-15.none.seed-1000,dcrnn,current,state360,15,1000,20,none,,,,,,,,,,,dcrnn,72,334.547363,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-15.none.seed-1000.npz,,,ok
dcrnn.state360.w-20.h-15.none.seed-123,dcrnn,current,state360,15,123,20,none,,,,,,,,,,,dcrnn,72,326.403351,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-15.none.seed-123.npz,,,ok
dcrnn.state360.w-20.h-15.none.seed-30,dcrnn,current,state360,15,30,20,none,,,,,,,,,,,dcrnn,72,332.196777,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-15.none.seed-30.npz,,,ok
dcrnn.state360.w-20.h-15.none.seed-42,dcrnn,current,state360,15,42,20,none,,,,,,,,,,,dcrnn,72,334.510712,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-15.none.seed-42.npz,,,ok
dcrnn.state360.w-20.h-15.none.seed-42.oldckpt,dcrnn,oldckpt,state360,15,42,20,none,,,,,,,,,,,dcrnn,58,369.319611,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-15.none.seed-42.oldckpt.npz,,,ok
dcrnn.state360.w-20.h-15.none.seed-45,dcrnn,current,state360,15,45,20,none,,,,,,,,,,,dcrnn,72,323.822418,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-15.none.seed-45.npz,,,ok
dcrnn.state360.w-20.h-3.none.seed-1000,dcrnn,current,state360,3,1000,20,none,,,,,,,,,,,dcrnn,72,233.787308,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-3.none.seed-1000.npz,,,ok
dcrnn.state360.w-20.h-3.none.seed-123,dcrnn,current,state360,3,123,20,none,,,,,,,,,,,dcrnn,72,210.209137,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-3.none.seed-123.npz,,,ok
dcrnn.state360.w-20.h-3.none.seed-30,dcrnn,current,state360,3,30,20,none,,,,,,,,,,,dcrnn,72,207.051819,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-3.none.seed-30.npz,,,ok
dcrnn.state360.w-20.h-3.none.seed-42,dcrnn,current,state360,3,42,20,none,,,,,,,,,,,dcrnn,72,203.554565,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-3.none.seed-42.npz,,,ok
dcrnn.state360.w-20.h-3.none.seed-42.oldckpt,dcrnn,oldckpt,state360,3,42,20,none,,,,,,,,,,,dcrnn,70,273.987244,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-3.none.seed-42.oldckpt.npz,,,ok
dcrnn.state360.w-20.h-3.none.seed-45,dcrnn,current,state360,3,45,20,none,,,,,,,,,,,dcrnn,72,195.544113,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-3.none.seed-45.npz,,,ok
dcrnn.state360.w-20.h-5.none.seed-1000,dcrnn,current,state360,5,1000,20,none,,,,,,,,,,,dcrnn,72,276.204254,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-5.none.seed-1000.npz,,,ok
dcrnn.state360.w-20.h-5.none.seed-123,dcrnn,current,state360,5,123,20,none,,,,,,,,,,,dcrnn,72,250.481049,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-5.none.seed-123.npz,,,ok
dcrnn.state360.w-20.h-5.none.seed-30,dcrnn,current,state360,5,30,20,none,,,,,,,,,,,dcrnn,72,266.241974,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-5.none.seed-30.npz,,,ok
dcrnn.state360.w-20.h-5.none.seed-42,dcrnn,current,state360,5,42,20,none,,,,,,,,,,,dcrnn,72,255.103302,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-5.none.seed-42.npz,,,ok
dcrnn.state360.w-20.h-5.none.seed-42.oldckpt,dcrnn,oldckpt,state360,5,42,20,none,,,,,,,,,,,dcrnn,68,383.161987,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-5.none.seed-42.oldckpt.npz,,,ok
dcrnn.state360.w-20.h-5.none.seed-45,dcrnn,current,state360,5,45,20,none,,,,,,,,,,,dcrnn,72,246.655151,,False,False,,,,,,report/predictions/state360/dcrnn.state360.w-20.h-5.none.seed-45.npz,,,ok
epignn.state360.w-20.h-10.none.seed-1000,epignn,current,state360,10,1000,20,none,,,,,,,,,,,epignn,72,244.84581,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-10.none.seed-1000.npz,,,ok
epignn.state360.w-20.h-10.none.seed-123,epignn,current,state360,10,123,20,none,,,,,,,,,,,epignn,72,233.7397,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-10.none.seed-123.npz,,,ok
epignn.state360.w-20.h-10.none.seed-30,epignn,current,state360,10,30,20,none,,,,,,,,,,,epignn,72,250.781143,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-10.none.seed-30.npz,,,ok
epignn.state360.w-20.h-10.none.seed-42,epignn,current,state360,10,42,20,none,,,,,,,,,,,epignn,72,239.945221,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-10.none.seed-42.npz,,,ok
epignn.state360.w-20.h-10.none.seed-42.oldckpt,epignn,oldckpt,state360,10,42,20,none,,,,,,,,,,,epignn,72,239.967773,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-10.none.seed-42.oldckpt.npz,,,ok
epignn.state360.w-20.h-10.none.seed-45,epignn,current,state360,10,45,20,none,,,,,,,,,,,epignn,72,252.800491,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-10.none.seed-45.npz,,,ok
epignn.state360.w-20.h-15.none.seed-1000,epignn,current,state360,15,1000,20,none,,,,,,,,,,,epignn,72,256.334381,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-15.none.seed-1000.npz,,,ok
epignn.state360.w-20.h-15.none.seed-123,epignn,current,state360,15,123,20,none,,,,,,,,,,,epignn,72,248.915237,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-15.none.seed-123.npz,,,ok
epignn.state360.w-20.h-15.none.seed-30,epignn,current,state360,15,30,20,none,,,,,,,,,,,epignn,72,261.931,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-15.none.seed-30.npz,,,ok
epignn.state360.w-20.h-15.none.seed-42,epignn,current,state360,15,42,20,none,,,,,,,,,,,epignn,72,247.968933,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-15.none.seed-42.npz,,,ok
epignn.state360.w-20.h-15.none.seed-42.oldckpt,epignn,oldckpt,state360,15,42,20,none,,,,,,,,,,,epignn,72,247.959732,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-15.none.seed-42.oldckpt.npz,,,ok
epignn.state360.w-20.h-15.none.seed-45,epignn,current,state360,15,45,20,none,,,,,,,,,,,epignn,72,264.419037,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-15.none.seed-45.npz,,,ok
epignn.state360.w-20.h-3.none.seed-1000,epignn,current,state360,3,1000,20,none,,,,,,,,,,,epignn,72,192.418106,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-3.none.seed-1000.npz,,,ok
epignn.state360.w-20.h-3.none.seed-123,epignn,current,state360,3,123,20,none,,,,,,,,,,,epignn,72,172.46106,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-3.none.seed-123.npz,,,ok
epignn.state360.w-20.h-3.none.seed-30,epignn,current,state360,3,30,20,none,,,,,,,,,,,epignn,72,172.266647,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-3.none.seed-30.npz,,,ok
epignn.state360.w-20.h-3.none.seed-42,epignn,current,state360,3,42,20,none,,,,,,,,,,,epignn,72,187.114914,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-3.none.seed-42.npz,,,ok
epignn.state360.w-20.h-3.none.seed-42.oldckpt,epignn,oldckpt,state360,3,42,20,none,,,,,,,,,,,epignn,72,187.105499,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-3.none.seed-42.oldckpt.npz,,,ok
epignn.state360.w-20.h-3.none.seed-45,epignn,current,state360,3,45,20,none,,,,,,,,,,,epignn,72,176.283554,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-3.none.seed-45.npz,,,ok
epignn.state360.w-20.h-5.none.seed-1000,epignn,current,state360,5,1000,20,none,,,,,,,,,,,epignn,72,221.347107,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-5.none.seed-1000.npz,,,ok
epignn.state360.w-20.h-5.none.seed-123,epignn,current,state360,5,123,20,none,,,,,,,,,,,epignn,72,193.325104,,False,False,,,,,,report/predictions/state360/epignn.state360.w-20.h-5.none.seed-123.npz,,,ok
